,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_EL__alpha,param_EL__l1_ratio,param_IMP__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
169,0.010996437072753907,0.0019994986302476654,0.0026044368743896483,0.0004906244557416074,4.210584210526315,0.4445,median,"{'EL__alpha': 4.210584210526315, 'EL__l1_ratio': 0.4445, 'IMP__strategy': 'median'}",-17.46879250096874,-0.12353372180860123,0.030388632669111404,-3.0843671534500103,-0.18795211441781223,-4.16685137159521,6.751448592133277,219
170,0.011397361755371094,0.002725589221109841,0.002203035354614258,0.0004012399925334657,4.210584210526315,0.5556,mean,"{'EL__alpha': 4.210584210526315, 'EL__l1_ratio': 0.5556, 'IMP__strategy': 'mean'}",-19.68727696020342,-0.2711271589081463,0.04535814517776138,-5.785566919939444,-0.2392991844587007,-5.18758241566639,7.571518123778249,306
171,0.011397218704223633,0.0024144104016013508,0.0024028301239013674,0.0004910189140359343,4.210584210526315,0.5556,median,"{'EL__alpha': 4.210584210526315, 'EL__l1_ratio': 0.5556, 'IMP__strategy': 'median'}",-19.654271425120907,-0.26129585260487787,0.044792824122249386,-5.770424632370272,-0.2369394066268402,-5.175627698520129,7.560145468492521,304
172,0.010596704483032227,0.0024149705225308036,0.002605628967285156,0.000488203790414095,4.210584210526315,0.6667000000000001,mean,"{'EL__alpha': 4.210584210526315, 'EL__l1_ratio': 0.6667000000000001, 'IMP__strategy': 'mean'}",-17.03243210532258,-0.4338409953050064,0.04949463290852163,-9.36619590593758,-0.3001839439929266,-5.416631663529914,6.803097153608438,335
173,0.011396980285644532,0.00233111609624764,0.002203512191772461,0.00040075989947381215,4.210584210526315,0.6667000000000001,median,"{'EL__alpha': 4.210584210526315, 'EL__l1_ratio': 0.6667000000000001, 'IMP__strategy': 'median'}",-16.98646134407457,-0.4220068472646117,0.04740737657725891,-9.345955696679852,-0.2985638291388115,-5.401116068116117,6.786692280784416,329
174,0.008998346328735352,0.003031531680934639,0.0022016048431396486,0.0004004088641964664,4.210584210526315,0.7778,mean,"{'EL__alpha': 4.210584210526315, 'EL__l1_ratio': 0.7778, 'IMP__strategy': 'mean'}",-13.501233860118854,-0.43076201693237337,0.042221546521718056,-10.797923304592649,-0.4005071802203368,-5.017640963068499,5.8879980272041585,289
175,0.008597755432128906,0.002937461705477673,0.002002096176147461,2.716716677330802e-06,4.210584210526315,0.7778,median,"{'EL__alpha': 4.210584210526315, 'EL__l1_ratio': 0.7778, 'IMP__strategy': 'median'}",-13.491934028900133,-0.42315442947189497,0.03849856513365013,-10.664018108934876,-0.39991974544985087,-4.9881055495246205,5.859830352755828,285
176,0.008600091934204102,0.003436511252881675,0.0030013084411621093,5.825615400681444e-06,4.210584210526315,0.8889,mean,"{'EL__alpha': 4.210584210526315, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'mean'}",-11.053367027682908,-0.36799229714426596,0.008881632196594103,-10.431518650265877,-0.4138813800741499,-4.451575544594121,5.142327777656542,250
177,0.009799480438232422,0.002398690609742278,0.0022011280059814455,0.00040219594372213065,4.210584210526315,0.8889,median,"{'EL__alpha': 4.210584210526315, 'EL__l1_ratio': 0.8889, 'IMP__strategy': 'median'}",-11.044290011721353,-0.36057044816556516,0.0009369179754649126,-10.294220985215304,-0.4129014631941008,-4.422209198064172,5.108192559848382,245
178,0.011401033401489258,0.006247551553937286,0.003198862075805664,0.0011651984348409576,4.210584210526315,1.0,mean,"{'EL__alpha': 4.210584210526315, 'EL__l1_ratio': 1.0, 'IMP__strategy': 'mean'}",-8.655227956424227,-0.30634512860683527,-0.007608854327152859,-9.997207102843964,-0.42981558693528643,-3.8792409258274936,4.46974757012081,191
